time_s,time_min,current_a,voltage_v,power_w,soc_percent,soh_percent,temperature_c,fan_status,protection_active,cycle_count,warnings
420,7.0,4.0,15.006734172007288,60.02693668802915,69.64431332422787,99.99691111111179,26.153861086226783,0,0,0.06177777777777762,Normal
421,7.016666666666667,4.0,15.00579266391217,60.02317065564868,69.62209041556468,99.99690555555622,26.153111785761833,0,0,0.06188888888888873,Normal
422,7.033333333333333,4.0,15.00485107622415,60.0194043048966,69.59986750566686,99.99690000000066,26.152364072144927,0,0,0.06199999999999984,Normal
423,7.05,4.0,15.003909408903885,60.01563763561554,69.57764459453439,99.9968944444451,26.15161794201568,0,0,0.06211111111111095,Normal
424,7.066666666666666,4.0,15.002967661912074,60.011870647648294,69.55542168216728,99.99688888888954,26.150873392020824,0,0,0.06222222222222206,Normal
425,7.083333333333333,4.0,15.002025835209453,60.00810334083781,69.53319876856553,99.99688333333398,26.150130418814193,0,0,0.06233333333333317,Normal
426,7.1,4.0,15.001083928756799,60.004335715027196,69.51097585372912,99.99687777777842,26.149389019056706,0,0,0.06244444444444428,Normal
427,7.116666666666666,4.0,15.000141942514922,60.00056777005969,69.48875293765808,99.99687222222286,26.14864918941635,0,0,0.06255555555555539,Normal
428,7.133333333333334,4.0,14.99919987644468,59.99679950577872,69.46653002035238,99.9968666666673,26.147910926568173,0,0,0.06266666666666651,Normal
429,7.15,4.0,14.99825773050696,59.99303092202784,69.44430710181204,99.99686111111174,26.147174227194263,0,0,0.06277777777777763,Normal
430,7.166666666666667,4.0,14.9973155046627,59.9892620186508,69.42208418203707,99.99685555555618,26.146439087983733,0,0,0.06288888888888874,Normal
431,7.183333333333334,4.0,14.99637319887286,59.98549279549144,69.39986126102744,99.99685000000062,26.14570550563271,0,0,0.06299999999999986,Normal
432,7.2,4.0,14.995430813098455,59.98172325239382,69.37763833878317,99.99684444444506,26.14497347684431,0,0,0.06311111111111098,Normal
433,7.216666666666667,4.0,14.994488347300528,59.97795338920211,69.35541541530425,99.9968388888895,26.14424299832864,0,0,0.0632222222222221,Normal
434,7.233333333333333,4.0,14.993545801440172,59.97418320576069,69.33319249059069,99.99683333333394,26.143514066802766,0,0,0.06333333333333321,Normal
435,7.25,4.0,14.992603175478505,59.97041270191402,69.31096956464248,99.99682777777838,26.142786678990714,0,0,0.06344444444444433,Normal
436,7.266666666666667,4.0,14.991660469376697,59.96664187750679,69.28874663745962,99.99682222222282,26.14206083162344,0,0,0.06355555555555545,Normal
437,7.283333333333333,4.0,14.990717683095948,59.96287073238379,69.26652370904212,99.99681666666726,26.141336521438824,0,0,0.06366666666666657,Normal
438,7.3,4.0,14.989774816597503,59.95909926639001,69.24430077938997,99.9968111111117,26.14061374518166,0,0,0.06377777777777768,Normal
439,7.316666666666666,4.0,14.98883186984264,59.95532747937056,69.22207784850318,99.99680555555614,26.13989249960363,0,0,0.0638888888888888,Normal
440,7.333333333333333,4.0,14.987888842792682,59.95155537117073,69.19985491638174,99.99680000000058,26.13917278146329,0,0,0.06399999999999992,Normal
441,7.35,4.0,14.98694573540899,59.94778294163596,69.17763198302565,99.99679444444502,26.138454587526073,0,0,0.06411111111111104,Normal
442,7.366666666666666,4.0,14.98600254765296,59.94401019061184,69.15540904843492,99.99678888888945,26.137737914564255,0,0,0.06422222222222215,Normal
443,7.383333333333334,4.0,14.985059279486034,59.940237117944136,69.13318611260954,99.9967833333339,26.13702275935694,0,0,0.06433333333333327,Normal
444,7.4,4.0,14.984115930869685,59.93646372347874,69.1109631755495,99.99677777777833,26.13630911869007,0,0,0.06444444444444439,Normal
445,7.416666666666667,4.0,14.983172501765429,59.932690007061716,69.08874023725483,99.99677222222277,26.135596989356372,0,0,0.0645555555555555,Normal
446,7.433333333333334,4.0,14.982228992134825,59.9289159685393,69.0665172977255,99.99676666666721,26.13488636815538,0,0,0.06466666666666662,Normal
447,7.45,4.0,14.981285401939468,59.92514160775787,69.04429435696153,99.99676111111165,26.134177251893405,0,0,0.06477777777777774,Normal
448,7.466666666666667,4.0,14.980341731140987,59.92136692456395,69.02207141496291,99.99675555555609,26.133469637383513,0,0,0.06488888888888886,Normal
449,7.483333333333333,4.0,14.97939797970106,59.91759191880424,68.99984847172963,99.99675000000053,26.132763521445526,0,0,0.06499999999999997,Normal
450,7.5,4.0,14.978454147581397,59.91381659032559,68.97762552726172,99.99674444444497,26.132058900905992,0,0,0.06511111111111109,Normal
451,7.516666666666667,4.0,14.97751023474375,59.910040938975,68.95540258155916,99.99673888888941,26.13135577259819,0,0,0.06522222222222221,Normal
452,7.533333333333333,4.0,14.97656624114991,59.90626496459964,68.93317963462194,99.99673333333385,26.1306541333621,0,0,0.06533333333333333,Normal
453,7.55,4.0,14.975622166761706,59.902488667046825,68.91095668645008,99.99672777777829,26.12995398004439,0,0,0.06544444444444444,Normal
454,7.566666666666666,4.0,14.974678011541013,59.89871204616405,68.88873373704357,99.99672222222273,26.129255309498415,0,0,0.06555555555555556,Normal
455,7.583333333333333,4.0,14.973733775449736,59.89493510179894,68.8665107864024,99.99671666666717,26.128558118584184,0,0,0.06566666666666668,Normal
456,7.6,4.0,14.972789458449821,59.891157833799284,68.8442878345266,99.99671111111161,26.127862404168358,0,0,0.0657777777777778,Normal
457,7.616666666666666,4.0,14.971845060503263,59.88738024201305,68.82206488141614,99.99670555555605,26.127168163124235,0,0,0.06588888888888891,Normal
458,7.633333333333334,4.0,14.970900581572083,59.88360232628833,68.79984192707103,99.99670000000049,26.126475392331738,0,0,0.06600000000000003,Normal
459,7.65,4.0,14.969956021618351,59.879824086473405,68.77761897149128,99.99669444444493,26.12578408867739,0,0,0.06611111111111115,Normal
460,7.666666666666667,4.0,14.96901138060417,59.87604552241668,68.75539601467688,99.99668888888937,26.125094249054307,0,0,0.06622222222222227,Normal
461,7.683333333333334,4.0,14.96806665849169,59.87226663396676,68.73317305662782,99.9966833333338,26.124405870362192,0,0,0.06633333333333338,Normal
462,7.7,4.0,14.967121855243093,59.86848742097237,68.71095009734411,99.99667777777825,26.123718949507307,0,0,0.0664444444444445,Normal
463,7.716666666666667,4.0,14.966176970820603,59.86470788328241,68.68872713682576,99.99667222222268,26.123033483402466,0,0,0.06655555555555562,Normal
464,7.733333333333333,4.0,14.965232005186488,59.86092802074595,68.66650417507276,99.99666666666712,26.122349468967027,0,0,0.06666666666666674,Normal
465,7.75,4.0,14.964286958303045,59.85714783321218,68.6442812120851,99.99666111111156,26.12166690312686,0,0,0.06677777777777785,Normal
466,7.766666666666667,4.0,14.963341830132626,59.8533673205305,68.6220582478628,99.996655555556,26.12098578281436,0,0,0.06688888888888897,Normal
467,7.783333333333333,4.0,14.962396620637609,59.849586482550436,68.59983528240583,99.99665000000044,26.1203061049684,0,0,0.06700000000000009,Normal
468,7.8,4.0,14.961451329780415,59.84580531912166,68.57761231571423,99.99664444444488,26.119627866534348,0,0,0.0671111111111112,Normal
469,7.816666666666666,4.0,14.960505957523509,59.842023830094035,68.55538934778798,99.99663888888932,26.11895106446404,0,0,0.06722222222222232,Normal
470,7.833333333333333,4.0,14.95956050382939,59.83824201531756,68.53316637862707,99.99663333333376,26.118275695715763,0,0,0.06733333333333344,Normal
471,7.85,4.0,14.958614968660603,59.83445987464241,68.51094340823151,99.9966277777782,26.117601757254246,0,0,0.06744444444444456,Normal
472,7.866666666666666,4.0,14.957669351979726,59.830677407918905,68.4887204366013,99.99662222222264,26.11692924605065,0,0,0.06755555555555567,Normal
473,7.883333333333334,4.0,14.956723653749382,59.82689461499753,68.46649746373643,99.99661666666708,26.11625815908254,0,0,0.06766666666666679,Normal
474,7.9,4.0,14.955777873932231,59.823111495728924,68.44427448963692,99.99661111111152,26.115588493333895,0,0,0.06777777777777791,Normal
475,7.916666666666667,4.0,14.95483201249097,59.81932804996388,68.42205151430277,99.99660555555596,26.11492024579507,0,0,0.06788888888888903,Normal
476,7.933333333333334,4.0,14.953886069388341,59.815544277553364,68.39982853773395,99.9966000000004,26.114253413462798,0,0,0.06800000000000014,Normal
477,7.95,4.0,14.952940044587127,59.81176017834851,68.37760555993049,99.99659444444484,26.113587993340172,0,0,0.06811111111111126,Normal
478,7.966666666666667,4.0,14.951993938050139,59.807975752200555,68.35538258089237,99.99658888888928,26.112923982436627,0,0,0.06822222222222238,Normal
479,7.983333333333333,4.0,14.951047749740244,59.804190998960976,68.3331596006196,99.99658333333372,26.112261377767936,0,0,0.0683333333333335,Normal
480,8.0,4.0,14.950101479620342,59.80040591848137,68.31093661911217,99.99657777777816,26.11160017635619,0,0,0.06844444444444461,Normal
481,8.016666666666667,4.0,14.949155127653366,59.796620510613465,68.28871363637009,99.9965722222226,26.11094037522979,0,0,0.06855555555555573,Normal
482,8.033333333333333,4.0,14.948208693802298,59.792834775209194,68.26649065239336,99.99656666666704,26.110281971423422,0,0,0.06866666666666685,Normal
483,8.05,4.0,14.947262178030156,59.789048712120625,68.24426766718197,99.99656111111148,26.109624961978056,0,0,0.06877777777777797,Normal
484,8.066666666666666,4.0,14.9463155803,59.7852623212,68.22204468073593,99.99655555555591,26.108969343940927,0,0,0.06888888888888908,Normal
485,8.083333333333334,4.0,14.945368900574925,59.7814756022997,68.19982169305524,99.99655000000035,26.108315114365524,0,0,0.0690000000000002,Normal
486,8.1,4.0,14.944422138818075,59.7776885552723,68.1775987041399,99.9965444444448,26.107662270311575,0,0,0.06911111111111132,Normal
487,8.116666666666667,4.0,14.943475294992624,59.773901179970494,68.1553757139899,99.99653888888923,26.107010808845033,0,0,0.06922222222222243,Normal
488,8.133333333333333,4.0,14.942528369061788,59.770113476247154,68.13315272260525,99.99653333333367,26.106360727038066,0,0,0.06933333333333355,Normal
489,8.15,4.0,14.941581360988831,59.766325443955324,68.11092972998594,99.99652777777811,26.105712021969044,0,0,0.06944444444444467,Normal
490,8.166666666666666,4.0,14.94063427073705,59.7625370829482,68.08870673613198,99.99652222222255,26.10506469072252,0,0,0.06955555555555579,Normal
491,8.183333333333334,4.0,14.939687098269777,59.75874839307911,68.06648374104337,99.99651666666699,26.104418730389227,0,0,0.0696666666666669,Normal
492,8.2,4.0,14.9387398435504,59.7549593742016,68.0442607447201,99.99651111111143,26.10377413806605,0,0,0.06977777777777802,Normal
493,8.216666666666667,4.0,14.937792506542333,59.75117002616933,68.02203774716219,99.99650555555587,26.103130910856027,0,0,0.06988888888888914,Normal
494,8.233333333333333,4.0,14.936845087209033,59.74738034883613,67.99981474836962,99.99650000000031,26.10248904586833,0,0,0.07000000000000026,Normal
495,8.25,4.0,14.935897585514,59.743590342056,67.97759174834239,99.99649444444475,26.101848540218256,0,0,0.07011111111111137,Normal
496,8.266666666666667,4.0,14.934950001420773,59.739800005683094,67.95536874708051,99.99648888888919,26.101209391027204,0,0,0.07022222222222249,Normal
497,8.283333333333333,4.0,14.93400233489293,59.73600933957172,67.93314574458398,99.99648333333363,26.100571595422675,0,0,0.07033333333333361,Normal
498,8.3,4.0,14.93305458589409,59.73221834357636,67.9109227408528,99.99647777777807,26.09993515053825,0,0,0.07044444444444473,Normal
499,8.316666666666666,4.0,14.932106754387915,59.72842701755166,67.88869973588696,99.99647222222251,26.09930005351358,0,0,0.07055555555555584,Normal
500,8.333333333333334,4.0,14.931158840338098,59.72463536135239,67.86647672968647,99.99646666666695,26.098666301494376,0,0,0.07066666666666696,Normal
501,8.35,4.0,14.930210843708384,59.720843374833535,67.84425372225131,99.99646111111139,26.098033891632387,0,0,0.07077777777777808,Normal
502,8.366666666666667,4.0,14.929262764462548,59.71705105785019,67.8220307135815,99.99645555555583,26.0974028210854,0,0,0.0708888888888892,Normal
503,8.383333333333333,4.0,14.928314602564416,59.713258410257666,67.79980770367703,99.99645000000027,26.09677308701722,0,0,0.07100000000000031,Normal
504,8.4,4.0,14.927366357977842,59.70946543191137,67.77758469253791,99.9964444444447,26.096144686597654,0,0,0.07111111111111143,Normal
505,8.416666666666666,4.0,14.926418030666731,59.705672122666925,67.75536168016414,99.99643888888914,26.095517617002507,0,0,0.07122222222222255,Normal
506,8.433333333333334,4.0,14.925469620595022,59.70187848238009,67.73313866655572,99.99643333333358,26.09489187541356,0,0,0.07133333333333366,Normal
507,8.45,4.0,14.924521127726695,59.69808451090678,67.71091565171264,99.99642777777802,26.094267459018564,0,0,0.07144444444444478,Normal
508,8.466666666666667,4.0,14.923572552025774,59.6942902081031,67.6886926356349,99.99642222222246,26.09364436501123,0,0,0.0715555555555559,Normal
509,8.483333333333333,4.0,14.922623893456317,59.69049557382527,67.6664696183225,99.9964166666669,26.093022590591207,0,0,0.07166666666666702,Normal
510,8.5,4.0,14.921675151982429,59.686700607929716,67.64424659977544,99.99641111111134,26.09240213296407,0,0,0.07177777777777813,Normal
511,8.516666666666667,4.0,14.920726327568252,59.68290531027301,67.62202357999374,99.99640555555578,26.091782989341326,0,0,0.07188888888888925,Normal
512,8.533333333333333,4.0,14.919777420177965,59.67910968071186,67.59980055897736,99.99640000000022,26.091165156940367,0,0,0.07200000000000037,Normal
513,8.55,4.0,14.918828429775797,59.67531371910319,67.57757753672634,99.99639444444466,26.090548632984493,0,0,0.07211111111111149,Normal
514,8.566666666666666,4.0,14.917879356326006,59.671517425304025,67.55535451324066,99.9963888888891,26.08993341470288,0,0,0.0722222222222226,Normal
515,8.583333333333334,4.0,14.916930199792901,59.667720799171605,67.53313148852033,99.99638333333354,26.089319499330568,0,0,0.07233333333333372,Normal
516,8.6,4.0,14.915980960140825,59.6639238405633,67.51090846256533,99.99637777777798,26.088706884108454,0,0,0.07244444444444484,Normal
517,8.616666666666667,4.0,14.91503163733416,59.66012654933664,67.48868543537567,99.99637222222242,26.088095566283283,0,0,0.07255555555555596,Normal
518,8.633333333333333,4.0,14.914082231337334,59.656328925349335,67.46646240695136,99.99636666666686,26.087485543107626,0,0,0.07266666666666707,Normal
519,8.65,4.0,14.913132742114815,59.65253096845926,67.4442393772924,99.9963611111113,26.08687681183987,0,0,0.07277777777777819,Normal
520,8.666666666666666,1.0,15.182905185546064,15.182905185546064,67.438683619569,99.99635972222241,26.084681076563324,0,0,0.07280555555555597,Normal
521,8.683333333333334,1.0,15.182667798772936,15.182667798772936,67.43312786176843,99.99635833333352,26.082489991080603,0,0,0.07283333333333375,Normal
522,8.7,1.0,15.182430406794872,15.182430406794872,67.42757210389068,99.99635694444463,26.08030354554508,0,0,0.07286111111111153,Normal
523,8.716666666666667,1.0,15.182193009611323,15.182193009611323,67.42201634593577,99.99635555555574,26.078121730130984,0,0,0.07288888888888931,Normal
524,8.733333333333333,1.0,15.181955607221733,15.181955607221733,67.4164605879037,99.99635416666685,26.075944535033354,0,0,0.07291666666666709,Normal
525,8.75,1.0,15.181718199625548,15.181718199625548,67.41090482979446,99.99635277777796,26.07377195046799,0,0,0.07294444444444487,Normal
526,8.766666666666667,1.0,15.181480786822215,15.181480786822215,67.40534907160806,99.99635138888907,26.07160396667141,0,0,0.07297222222222265,Normal
527,8.783333333333333,1.0,15.181243368811186,15.181243368811186,67.39979331334449,99.99635000000018,26.069440573900813,0,0,0.07300000000000043,Normal
528,8.8,1.0,15.1810059455919,15.1810059455919,67.39423755500376,99.99634861111129,26.067281762434025,0,0,0.0730277777777782,Normal
529,8.816666666666666,1.0,15.180768517163806,15.180768517163806,67.38868179658586,99.9963472222224,26.06512752256946,0,0,0.07305555555555598,Normal
530,8.833333333333334,1.0,15.180531083526356,15.180531083526356,67.3831260380908,99.9963458333335,26.062977844626076,0,0,0.07308333333333376,Normal
531,8.85,1.0,15.180293644678992,15.180293644678992,67.37757027951857,99.99634444444462,26.060832718943338,0,0,0.07311111111111154,Normal
532,8.866666666666667,1.0,15.180056200621163,15.180056200621163,67.37201452086917,99.99634305555573,26.058692135881163,0,0,0.07313888888888932,Normal
533,8.883333333333333,1.0,15.179818751352316,15.179818751352316,67.3664587621426,99.99634166666684,26.056556085819885,0,0,0.0731666666666671,Normal
534,8.9,1.0,15.179581296871904,15.179581296871904,67.36090300333886,99.99634027777795,26.054424559160207,0,0,0.07319444444444488,Normal
535,8.916666666666666,1.0,15.179343837179367,15.179343837179367,67.35534724445796,99.99633888888906,26.05229754632316,0,0,0.07322222222222266,Normal
536,8.933333333333334,1.0,15.179106372274159,15.179106372274159,67.34979148549989,99.99633750000017,26.050175037750066,0,0,0.07325000000000044,Normal
537,8.95,1.0,15.178868902155727,15.178868902155727,67.34423572646466,99.99633611111128,26.048057023902476,0,0,0.07327777777777822,Normal
538,8.966666666666667,1.0,15.178631426823518,15.178631426823518,67.33867996735226,99.99633472222239,26.045943495262154,0,0,0.073305555555556,Normal
539,8.983333333333333,1.0,15.178393946276984,15.178393946276984,67.3331242081627,99.9963333333335,26.04383444233101,0,0,0.07333333333333378,Normal
540,9.0,1.0,15.178156460515568,15.178156460515568,67.32756844889597,99.9963319444446,26.041729855631075,0,0,0.07336111111111156,Normal
541,9.016666666666667,1.0,15.177918969538725,15.177918969538725,67.32201268955208,99.99633055555572,26.039629725704444,0,0,0.07338888888888934,Normal
542,9.033333333333333,1.0,15.177681473345903,15.177681473345903,67.31645693013103,99.99632916666683,26.037534043113247,0,0,0.07341666666666712,Normal
543,9.05,1.0,15.177443971936547,15.177443971936547,67.3109011706328,99.99632777777794,26.035442798439597,0,0,0.0734444444444449,Normal
544,9.066666666666666,1.0,15.177206465310114,15.177206465310114,67.30534541105742,99.99632638888905,26.03335598228555,0,0,0.07347222222222267,Normal
545,9.083333333333334,1.0,15.176968953466044,15.176968953466044,67.29978965140485,99.99632500000016,26.031273585273063,0,0,0.07350000000000045,Normal
546,9.1,1.0,15.176731436403795,15.176731436403795,67.29423389167512,99.99632361111126,26.029195598043955,0,0,0.07352777777777823,Normal
547,9.116666666666667,1.0,15.176493914122812,15.176493914122812,67.28867813186822,99.99632222222237,26.027122011259863,0,0,0.07355555555555601,Normal
548,9.133333333333333,1.0,15.176256386622548,15.176256386622548,67.28312237198416,99.99632083333348,26.025052815602194,0,0,0.07358333333333379,Normal
549,9.15,1.0,15.17601885390245,15.17601885390245,67.27756661202294,99.9963194444446,26.022988001772095,0,0,0.07361111111111157,Normal
550,9.166666666666666,1.0,15.175781315961974,15.175781315961974,67.27201085198455,99.9963180555557,26.020927560490403,0,0,0.07363888888888935,Normal
551,9.183333333333334,1.0,15.175543772800566,15.175543772800566,67.26645509186899,99.99631666666681,26.018871482497598,0,0,0.07366666666666713,Normal
552,9.2,1.0,15.175306224417676,15.175306224417676,67.26089933167627,99.99631527777792,26.01681975855378,0,0,0.07369444444444491,Normal
553,9.216666666666667,1.0,15.17506867081276,15.17506867081276,67.25534357140639,99.99631388888903,26.014772379438607,0,0,0.07372222222222269,Normal
554,9.233333333333333,1.0,15.174831111985263,15.174831111985263,67.24978781105933,99.99631250000014,26.012729335951267,0,0,0.07375000000000047,Normal
555,9.25,1.0,15.174593547934641,15.174593547934641,67.24423205063512,99.99631111111125,26.01069061891043,0,0,0.07377777777777825,Normal
556,9.266666666666667,1.0,15.174355978660342,15.174355978660342,67.23867629013374,99.99630972222236,26.008656219154208,0,0,0.07380555555555603,Normal
557,9.283333333333333,1.0,15.17411840416182,15.17411840416182,67.23312052955518,99.99630833333347,26.006626127540116,0,0,0.0738333333333338,Normal
558,9.3,1.0,15.173880824438523,15.173880824438523,67.22756476889946,99.99630694444458,26.00460033494503,0,0,0.07386111111111159,Normal
559,9.316666666666666,1.0,15.173643239489909,15.173643239489909,67.22200900816657,99.9963055555557,26.002578832265147,0,0,0.07388888888888936,Normal
560,9.333333333333334,1.0,15.173405649315422,15.173405649315422,67.21645324735651,99.9963041666668,26.00056161041594,0,0,0.07391666666666714,Normal
561,9.35,1.0,15.173168053914523,15.173168053914523,67.21089748646929,99.99630277777791,25.998548660332116,0,0,0.07394444444444492,Normal
562,9.366666666666667,1.0,15.17293045328666,15.17293045328666,67.20534172550491,99.99630138888902,25.99653997296759,0,0,0.0739722222222227,Normal
563,9.383333333333333,1.0,15.172692847431282,15.172692847431282,67.19978596446336,99.99630000000013,25.994535539295423,0,0,0.07400000000000048,Normal
564,9.4,1.0,15.172455236347847,15.172455236347847,67.19423020334465,99.99629861111124,25.992535350307797,0,0,0.07402777777777826,Normal
565,9.416666666666666,1.0,15.172217620035806,15.172217620035806,67.18867444214877,99.99629722222235,25.99053939701597,0,0,0.07405555555555604,Normal
566,9.433333333333334,1.0,15.171979998494612,15.171979998494612,67.18311868087572,99.99629583333346,25.988547670450227,0,0,0.07408333333333382,Normal
567,9.45,1.0,15.171742371723715,15.171742371723715,67.17756291952551,99.99629444444457,25.986560161659863,0,0,0.0741111111111116,Normal
568,9.466666666666667,1.0,15.171504739722575,15.171504739722575,67.17200715809813,99.99629305555568,25.984576861713112,0,0,0.07413888888888938,Normal
569,9.483333333333333,1.0,15.171267102490638,15.171267102490638,67.16645139659357,99.99629166666679,25.982597761697132,0,0,0.07416666666666716,Normal
570,9.5,1.0,15.171029460027365,15.171029460027365,67.16089563501185,99.9962902777779,25.98062285271795,0,0,0.07419444444444494,Normal
571,9.516666666666667,1.0,15.170791812332205,15.170791812332205,67.15533987335297,99.99628888888901,25.978652125900428,0,0,0.07422222222222272,Normal
572,9.533333333333333,1.0,15.170554159404611,15.170554159404611,67.14978411161692,99.99628750000012,25.976685572388227,0,0,0.0742500000000005,Normal
573,9.55,1.0,15.17031650124404,15.17031650124404,67.14422834980371,99.99628611111123,25.97472318334376,0,0,0.07427777777777828,Normal
574,9.566666666666666,1.0,15.170078837849942,15.170078837849942,67.13867258791333,99.99628472222234,25.97276494994815,0,0,0.07430555555555605,Normal
575,9.583333333333334,1.0,15.16984116922178,15.16984116922178,67.13311682594579,99.99628333333345,25.9708108634012,0,0,0.07433333333333383,Normal
576,9.6,1.0,15.169603495358999,15.169603495358999,67.12756106390108,99.99628194444456,25.96886091492135,0,0,0.07436111111111161,Normal
577,9.616666666666667,1.0,15.16936581626106,15.16936581626106,67.12200530177921,99.99628055555567,25.966915095745634,0,0,0.07438888888888939,Normal
578,9.633333333333333,1.0,15.169128131927414,15.169128131927414,67.11644953958017,99.99627916666678,25.964973397129643,0,0,0.07441666666666717,Normal
579,9.65,1.0,15.168890442357519,15.168890442357519,67.11089377730396,99.99627777777789,25.96303581034749,0,0,0.07444444444444495,Normal
580,9.666666666666666,1.0,15.16865274755083,15.16865274755083,67.10533801495058,99.996276388889,25.96110232669175,0,0,0.07447222222222273,Normal
581,9.683333333333334,1.0,15.168415047506798,15.168415047506798,67.09978225252003,99.99627500000011,25.95917293747346,0,0,0.07450000000000051,Normal
582,9.7,1.0,15.168177342224883,15.168177342224883,67.09422649001232,99.99627361111122,25.957247634022046,0,0,0.07452777777777829,Normal
583,9.716666666666667,1.0,15.16793963170454,15.16793963170454,67.08867072742744,99.99627222222233,25.955326407685295,0,0,0.07455555555555607,Normal
584,9.733333333333333,1.0,15.167701915945225,15.167701915945225,67.0831149647654,99.99627083333344,25.953409249829313,0,0,0.07458333333333385,Normal
585,9.75,1.0,15.16746419494639,15.16746419494639,67.0775592020262,99.99626944444455,25.951496151838498,0,0,0.07461111111111163,Normal
586,9.766666666666667,1.0,15.167226468707497,15.167226468707497,67.07200343920982,99.99626805555566,25.949587105115487,0,0,0.07463888888888941,Normal
587,9.783333333333333,1.0,15.166988737227998,15.166988737227998,67.06644767631629,99.99626666666677,25.947682101081124,0,0,0.07466666666666719,Normal
588,9.8,1.0,15.166751000507352,15.166751000507352,67.06089191334559,99.99626527777788,25.945781131174424,0,0,0.07469444444444497,Normal
589,9.816666666666666,1.0,15.166513258545018,15.166513258545018,67.05533615029772,99.99626388888899,25.943884186852525,0,0,0.07472222222222275,Normal
590,9.833333333333334,1.0,15.166275511340443,15.166275511340443,67.04978038717267,99.9962625000001,25.94199125959066,0,0,0.07475000000000052,Normal
591,9.85,1.0,15.166037758893095,15.166037758893095,67.04422462397046,99.99626111111121,25.940102340882117,0,0,0.0747777777777783,Normal
592,9.866666666666667,1.0,15.165800001202424,15.165800001202424,67.03866886069109,99.99625972222232,25.93821742223819,0,0,0.07480555555555608,Normal
593,9.883333333333333,1.0,15.165562238267892,15.165562238267892,67.03311309733455,99.99625833333343,25.936336495188154,0,0,0.07483333333333386,Normal
594,9.9,1.0,15.165324470088953,15.165324470088953,67.02755733390084,99.99625694444454,25.934459551279225,0,0,0.07486111111111164,Normal
595,9.916666666666666,1.0,15.165086696665066,15.165086696665066,67.02200157038997,99.99625555555565,25.932586582076517,0,0,0.07488888888888942,Normal
596,9.933333333333334,1.0,15.164848917995686,15.164848917995686,67.01644580680194,99.99625416666676,25.930717579163,0,0,0.0749166666666672,Normal
597,9.95,1.0,15.164611134080276,15.164611134080276,67.01089004313674,99.99625277777787,25.92885253413948,0,0,0.07494444444444498,Normal
598,9.966666666666667,1.0,15.164373344918292,15.164373344918292,67.00533427939438,99.99625138888898,25.926991438624537,0,0,0.07497222222222276,Normal
599,9.983333333333333,1.0,15.164135550509192,15.164135550509192,66.99977851557485,99.99625000000009,25.925134284254508,0,0,0.07500000000000054,Normal
600,10.0,2.0,15.073656568450778,30.147313136901555,66.98866698778144,99.99624722222231,25.923598721664323,0,0,0.0750555555555561,Normal
601,10.016666666666667,2.0,15.0731809403974,30.1463618807948,66.97755545967938,99.99624444444453,25.922066410865504,0,0,0.07511111111111166,Normal
602,10.033333333333333,2.0,15.07270529134473,30.14541058268946,66.96644393126864,99.99624166666675,25.92053734497191,0,0,0.07516666666666721,Normal
603,10.05,2.0,15.072229621288447,30.144459242576893,66.95533240254925,99.99623888888897,25.91901151711197,0,0,0.07522222222222277,Normal
604,10.066666666666666,2.0,15.071753930224219,30.143507860448437,66.94422087352118,99.99623611111119,25.917488920428674,0,0,0.07527777777777833,Normal
605,10.083333333333334,2.0,15.071278218147734,30.142556436295468,66.93310934418444,99.99623333333341,25.91596954807953,0,0,0.07533333333333389,Normal
606,10.1,2.0,15.070802485054667,30.141604970109334,66.92199781453905,99.99623055555563,25.91445339323654,0,0,0.07538888888888945,Normal
607,10.116666666666667,2.0,15.070326730940705,30.14065346188141,66.91088628458499,99.99622777777785,25.912940449086154,0,0,0.07544444444444501,Normal
608,10.133333333333333,2.0,15.069850955801535,30.13970191160307,66.89977475432227,99.99622500000007,25.911430708829265,0,0,0.07550000000000057,Normal
609,10.15,2.0,15.069375159632848,30.138750319265696,66.88866322375088,99.99622222222229,25.909924165681154,0,0,0.07555555555555613,Normal
610,10.166666666666666,2.0,15.068899342430331,30.137798684860662,66.87755169287082,99.9962194444445,25.908420812871476,0,0,0.07561111111111168,Normal
611,10.183333333333334,2.0,15.068423504189681,30.136847008379362,66.8664401616821,99.99621666666673,25.90692064364422,0,0,0.07566666666666724,Normal
612,10.2,2.0,15.067947644906596,30.13589528981319,66.85532863018472,99.99621388888895,25.905423651257678,0,0,0.0757222222222228,Normal
613,10.216666666666667,2.0,15.067471764576778,30.134943529153556,66.84421709837866,99.99621111111117,25.903929828984428,0,0,0.07577777777777836,Normal
614,10.233333333333333,2.0,15.066995863195922,30.133991726391844,66.83310556626395,99.99620833333339,25.902439170111283,0,0,0.07583333333333392,Normal
615,10.25,2.0,15.06651994075974,30.13303988151948,66.82199403384057,99.9962055555556,25.90095166793928,0,0,0.07588888888888948,Normal
616,10.266666666666667,2.0,15.066043997263932,30.132087994527865,66.81088250110852,99.99620277777782,25.899467315783646,0,0,0.07594444444444504,Normal
617,10.283333333333333,2.0,15.065568032704217,30.131136065408434,66.7997709680678,99.99620000000004,25.89798610697375,0,0,0.0760000000000006,Normal
618,10.3,2.0,15.065092047076302,30.130184094152604,66.78865943471843,99.99619722222226,25.8965080348531,0,0,0.07605555555555615,Normal
619,10.316666666666666,2.0,15.0646160403759,30.1292320807518,66.77754790106039,99.99619444444448,25.895033092779293,0,0,0.07611111111111171,Normal
